Year,Month,Day,pmeZip,pmeLatitude,pmeLongitude,Zipcode_4digits
2017,9,18,\N,52.0757248,4.3380457,\N
2017,9,18,2544CH,52.0553034,4.2736024,2544
2017,9,18,2518LH,52.0746076,4.2922510,2518
2017,9,18,2583HD,52.0918652,4.2591606,2583
2017,9,18,2523EL,52.0566278,4.3197748,2523
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2562RK,52.0732945,4.2828377,2562
2017,9,18,2597XZ,52.0948946,4.3289458,2597
2017,9,18,2512AX,52.0762475,4.3119959,2512
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2533JP,52.0510960,4.2938965,2533
2017,9,18,2566AW,52.0691069,4.2425233,2566
2017,9,18,2544KM,52.0434402,4.2538035,2544
2017,9,18,2531AN,52.0561858,4.3028855,2531
2017,9,18,2571GN,52.0618914,4.2910886,2571
2017,9,18,2587XH,52.1116987,4.2978451,2587
2017,9,18,2571XJ,52.0698684,4.2914104,2571
2017,9,18,2521CK,52.0574553,4.3098727,2521
2017,9,18,2524HL,52.0529400,4.3129500,2524
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2512GL,52.0755384,4.3078516,2512
2017,9,18,2587XH,52.1116987,4.2978451,2587
2017,9,18,2547XJ,52.0583905,4.2668569,2547
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2555KC,52.0604004,4.2300151,2555
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2543SW,52.0408780,4.2673545,2543
2017,9,18,2544VX,52.0477847,4.2592217,2544
2017,9,18,2553PT,52.0435982,4.2071691,2553
2017,9,18,2512VA,52.0740415,4.2992255,2512
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2566NA,52.0794125,4.2588181,2566
2017,9,18,2566NA,52.0794125,4.2588181,2566
2017,9,18,2542JL,52.0396794,4.2566856,2542
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2572HM,52.0636463,4.2950774,2572
2017,9,18,2542AB,52.0403234,4.2733300,2542
2017,9,18,2244VL,52.0972402,4.3286461,2244
2017,9,18,2586JW,52.1149041,4.2831933,2586
2017,9,18,2526MZ,52.0673657,4.3075444,2526
2017,9,18,2526JA,52.0673708,4.2975868,2526
2017,9,18,2553PT,52.0435982,4.2071691,2553
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2552ZV,52.0552631,4.2573127,2552
2017,9,18,2597AX,52.1024090,4.3162300,2597
2017,9,18,2547GW,52.0630565,4.2691009,2547
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2587SN,52.1127439,4.2874684,2587
2017,9,18,2597AX,52.1024090,4.3162300,2597
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2555ED,52.0678553,4.2367649,2555
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2552LZ,52.0593926,4.2493665,2552
2017,9,18,2516EJ,52.0699476,4.3265749,2516
2017,9,18,2564PR,52.0649982,4.2554626,2564
2017,9,18,2531AA,52.0582605,4.2943599,2531
2017,9,18,2597AX,52.1024090,4.3162300,2597
2017,9,18,2564BE,52.0632327,4.2594288,2564
2017,9,18,2564BE,52.0632327,4.2594288,2564
2017,9,18,2548MC,52.0433880,4.2889500,2548
2017,9,18,2555XZ,52.0634598,4.2462889,2555
2017,9,18,2564PR,52.0649982,4.2554626,2564
2017,9,18,2591HW,52.0983106,4.3635865,2591
2017,9,18,2512AS,52.0747543,4.3124425,2512
2017,9,18,2585BG,52.0890500,4.2997300,2585
2017,9,18,2513AG,52.0785593,4.3107223,2513
2017,9,18,2513AG,52.0785593,4.3107223,2513
2017,9,18,2585BG,52.0890500,4.2997300,2585
2017,9,18,2555KZ,52.0599666,4.2297784,2555
2017,9,18,2555XZ,52.0634598,4.2462889,2555
2017,9,18,2533SP,52.0535775,4.2887516,2533
2017,9,18,2512AS,52.0747543,4.3124425,2512
2017,9,18,2555XZ,52.0634598,4.2462889,2555
2017,9,18,2546ST,52.0588037,4.2723014,2546
2017,9,18,2516GX,52.0721834,4.3233275,2516
2017,9,18,2518GD,52.0810419,4.2960038,2518
2017,9,18,2542XA,52.0351989,4.2609525,2542
2017,9,18,2585BG,52.0890500,4.2997300,2585
2017,9,18,2522BM,52.0639202,4.3300283,2522
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2587SP,52.1110799,4.2881853,2587
2017,9,18,2587SP,52.1110799,4.2881853,2587
2017,9,18,2597KE,52.1067701,4.3063299,2597
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2585DB,52.0888057,4.3012573,2585
2017,9,18,2585DB,52.0888057,4.3012573,2585
2017,9,18,2597AX,52.1024090,4.3162300,2597
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2524HE,52.0516083,4.3130158,2524
2017,9,18,2522BK,52.0603342,4.3330879,2522
2017,9,18,2597AX,52.1024090,4.3162300,2597
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2585BG,52.0890500,4.2997300,2585
2017,9,18,2533CM,52.0563669,4.3013195,2533
2017,9,18,2533AS,52.0564901,4.2757420,2533
2017,9,18,2525EC,52.0662059,4.2996966,2525
2017,9,18,2565JE,52.0791461,4.2704814,2565
2017,9,18,2516BA,52.0690569,4.3365142,2516
2017,9,18,2586GP,52.1067268,4.2813101,2586
2017,9,18,2511XE,52.0754766,4.3207109,2511
2017,9,18,2511XE,52.0754766,4.3207109,2511
2017,9,18,2512VA,52.0740415,4.2992255,2512
2017,9,18,2531RT,52.0524512,4.3073063,2531
2017,9,18,2597AX,52.1024090,4.3162300,2597
2017,9,18,2565DH,52.0785281,4.2612768,2565
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2592HT,52.0954071,4.3604715,2592
2017,9,18,2492RB,52.0625548,4.4146438,2492
2017,9,18,2532EN,52.0449438,4.2905772,2532
2017,9,18,2585BG,52.0890500,4.2997300,2585
2017,9,18,2595CA,52.0825395,4.3350339,2595
2017,9,18,2595SV,52.0795594,4.3369386,2595
2017,9,18,2595SV,52.0795594,4.3369386,2595
2017,9,18,2597AX,52.1024090,4.3162300,2597
2017,9,18,2532TV,52.0471307,4.2976086,2532
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2493WD,52.0583332,4.4012827,2493
2017,9,18,2493WD,52.0583332,4.4012827,2493
2017,9,18,2526CK,52.0688987,4.3149752,2526
2017,9,18,2492JD,52.0704978,4.3006999,2492
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2496HL,52.0502484,4.3813497,2496
2017,9,18,2496HL,52.0502484,4.3813497,2496
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2555XG,52.0625575,4.2540368,2555
2017,9,18,2515HC,52.0680543,4.3140474,2515
2017,9,18,2512BL,52.0741553,4.3117582,2512
2017,9,18,2512BL,52.0741553,4.3117582,2512
2017,9,18,2547GA,52.0649705,4.2771065,2547
2017,9,18,2516TJ,52.0617649,4.3372833,2516
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2512VA,52.0737920,4.2998700,2512
2017,9,18,2597AX,52.1024090,4.3162300,2597
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2513RK,52.0783404,4.2967465,2513
2017,9,18,\N,52.0698576,4.2911114,\N
2017,9,18,2496LK,52.0489256,4.3780263,2496
2017,9,18,2513AH,52.0790082,4.3097289,2513
2017,9,18,2513AH,52.0790082,4.3097289,2513
2017,9,18,2553KS,52.0484670,4.2368258,2553
2017,9,18,2496LK,52.0489256,4.3780263,2496
2017,9,18,2497DV,52.0403240,4.3618332,2497
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2552HK,52.0613918,4.2590100,2552
2017,9,19,2493VC,52.0560543,4.4046783,2493
2017,9,19,2526LX,52.0660797,4.3074733,2526
2017,9,19,2531XX,52.0573842,4.2954052,2531
2017,9,19,2531GA,52.0529596,4.3010099,2531
2017,9,19,2551KP,52.0612465,4.2301390,2551
2017,9,19,2518JR,52.0775892,4.2938002,2518
2017,9,19,2491BC,52.0569963,4.3926883,2491
2017,9,19,2583BX,52.0942759,4.2659297,2583
2017,9,19,2498EE,52.0313842,4.3846114,2498
2017,9,19,2547JG,52.0635180,4.2631100,2547
2017,9,19,2544LJ,52.0372552,4.2504357,2544
2017,9,19,2584BZ,52.1067670,4.2712657,2584
2017,9,19,2525AK,52.0677314,4.2984490,2525
2017,9,19,2512ZS,52.0721526,4.3070934,2512
2017,9,19,2518LH,52.0746076,4.2922510,2518
2017,9,19,2584XM,52.1039763,4.2832320,2584
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2497ZG,52.0349381,4.3705880,2497
2017,9,19,2496WB,52.0455689,4.3671395,2496
2017,9,19,2546AJ,52.0583610,4.2768184,2546
2017,9,19,2532CR,52.0522884,4.3042630,2532
2017,9,19,2571HT,52.0689139,4.2903368,2571
2017,9,19,2565GE,52.0784571,4.2618860,2565
2017,9,19,2583DG,52.1028851,4.2676113,2583
2017,9,19,2562VG,52.0765768,4.2839958,2562
2017,9,19,2597AR,52.0991957,4.3224658,2597
2017,9,19,2583DG,52.1028851,4.2676113,2583
2017,9,19,2555XZ,52.0634598,4.2462889,2555
2017,9,19,2597AR,52.0977142,4.3259104,2597
2017,9,19,2531JP,52.0482388,4.3061649,2531
2017,9,19,2545HA,52.0452004,4.2803741,2545
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2545HA,52.0452004,4.2803741,2545
2017,9,19,2562VG,52.0765768,4.2839958,2562
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2548VE,52.0201720,4.2955690,2548
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2582HX,52.0949718,4.2748584,2582
2017,9,19,2511BE,52.0781960,4.3133226,2511
2017,9,19,2564RG,52.0652444,4.2548876,2564
2017,9,19,2552KL,52.0540771,4.2498518,2552
2017,9,19,2596AM,52.0890892,4.3202672,2596
2017,9,19,2584RH,52.1055001,4.2732242,2584
2017,9,19,2526HA,52.0697055,4.3009972,2526
2017,9,19,2571BM,52.0735177,4.2958087,2571
2017,9,19,2491BC,52.0569963,4.3926883,2491
2017,9,19,2532TR,52.0481236,4.2971181,2532
2017,9,19,2596TR,52.0957694,4.3252765,2596
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2562AL,52.0715788,4.2830843,2562
2017,9,19,2562GM,52.0793317,4.2875732,2562
2017,9,19,2491BC,52.0569963,4.3926883,2491
2017,9,19,2572AZ,52.0667433,4.2893706,2572
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2533XR,52.0460433,4.2889613,2533
2017,9,19,2526TH,52.0706727,4.3064727,2526
2017,9,19,2526TH,52.0706727,4.3064727,2526
2017,9,19,2552LP,52.0526374,4.2525383,2552
2017,9,19,2533XR,52.0460433,4.2889613,2533
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2571CZ,52.0634175,4.2621674,2571
2017,9,19,2544KM,52.0434402,4.2538035,2544
2017,9,19,2521VX,52.0671831,4.3293740,2521
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2512AX,52.0755020,4.3136061,2512
2017,9,19,2511CR,52.0792263,4.3159093,2511
2017,9,19,2592HD,52.0939780,4.3587781,2592
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2555XZ,52.0634598,4.2462889,2555
2017,9,19,2594AT,52.0874772,4.3337760,2594
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2586JW,52.1149041,4.2831933,2586
2017,9,19,2544DW,52.0495713,4.2515080,2544
2017,9,19,2584XC,52.1085569,4.2822237,2584
2017,9,19,2551TK,52.0546763,4.2371661,2551
2017,9,19,2548WG,52.0231893,4.3000998,2548
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2552LZ,52.0593926,4.2493665,2552
2017,9,19,2552SB,52.0554225,4.2513126,2552
2017,9,19,2512VA,52.0740415,4.2992255,2512
2017,9,19,2595BE,52.0811282,4.3264265,2595
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2555CM,52.0864362,4.2995043,2555
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2597ER,52.0984732,4.3151089,2597
2017,9,19,2544DW,52.0495713,4.2515080,2544
2017,9,19,2493CV,52.0602775,4.3945477,2493
2017,9,19,2517KZ,52.0984600,4.2825655,2517
2017,9,19,2587SP,52.1110799,4.2881853,2587
2017,9,19,2597ER,52.0984732,4.3151089,2597
2017,9,19,2546SE,52.0572985,4.2680810,2546
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2586ZZ,52.1108033,4.2763358,2586
2017,9,19,2571BM,52.0734208,4.2954807,2571
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2544EL,52.0490125,4.2569602,2544
2017,9,19,2584AC,52.1001126,4.2805104,2584
2017,9,19,2566MJ,52.0807468,4.2620525,2566
2017,9,19,2586ZZ,52.1108033,4.2763358,2586
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2514LP,52.0875829,4.3106957,2514
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2555XZ,52.0634598,4.2462889,2555
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2545CB,52.0611268,4.2616075,2545
2017,9,19,2515KC,52.0697757,4.3145457,2515
2017,9,19,2542RD,52.0545776,4.3063657,2542
2017,9,19,2515KC,52.0697757,4.3145457,2515
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2585BG,52.0890500,4.2997300,2585
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2585BG,52.0890500,4.2997300,2585
2017,9,19,2515JH,52.0711974,4.3120225,2515
2017,9,19,2586HZ,52.1169577,4.2884897,2586
2017,9,19,2515JP,52.0670817,4.3158209,2515
2017,9,19,\N,52.0547917,4.3648283,\N
2017,9,19,2571AJ,52.0716349,4.2870933,2571
2017,9,19,2533HP,52.0506520,4.2886878,2533
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2526MS,52.0692348,4.3058898,2526
2017,9,19,2597JW,52.1095883,4.3029332,2597
2017,9,19,2542RK,52.0393346,4.2790393,2542
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2517JK,52.0870961,4.2775641,2517
2017,9,19,2517JK,52.0883901,4.2798246,2517
2017,9,19,2517JK,52.0883901,4.2798246,2517
2017,9,19,2517JK,52.0870961,4.2775641,2517
2017,9,19,2548GW,52.0339376,4.2872760,2548
2017,9,19,2521EN,52.0670747,4.3239740,2521
2017,9,19,2511LA,52.0769733,4.3211096,2511
2017,9,19,2552LZ,52.0593926,4.2493665,2552
2017,9,19,2561EH,52.0729600,4.2749600,2561
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2586JW,52.1149041,4.2831933,2586
2017,9,19,2562JZ,52.0726596,4.2794100,2562
2017,9,19,2521EH,52.0613694,4.3192826,2521
2017,9,19,2493XD,52.0580154,4.4053905,2493
2017,9,19,2533EJ,52.0538309,4.2951128,2533
2017,9,19,2585JN,52.1020180,4.2853949,2585
2017,9,19,2525KL,52.0590720,4.3074565,2525
2017,9,19,2512GL,52.0761150,4.3072636,2512
2017,9,19,2544LH,52.0373104,4.2505655,2544
2017,9,19,2533VT,52.0484049,4.2867748,2533
2017,9,19,2571EK,52.0642623,4.2888204,2571
2017,9,19,2512CJ,52.0726127,4.3121876,2512
2017,9,19,2582GH,52.0947755,4.2731120,2582
2017,9,19,2592ER,52.0945564,4.3526103,2592
2017,9,19,2582GH,52.0947755,4.2731120,2582
2017,9,19,2583CS,52.0968505,4.2701122,2583
2017,9,19,2552BM,52.0522059,4.2355544,2552
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2548MA,52.0432331,4.2893072,2548
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2497WV,52.0338571,4.3692717,2497
2017,9,19,2531AX,52.0551612,4.3068035,2531
2017,9,19,2517HM,52.0843541,4.2797026,2517
2017,9,19,\N,51.7416921,4.6043235,\N
2017,9,19,2516GV,52.0692595,4.3290270,2516
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2551GM,52.0620685,4.2360533,2551
2017,9,19,2584RX,52.1043650,4.2748582,2584
2017,9,19,2542LG,52.0325166,4.2615154,2542
2017,9,19,2566ZG,52.0836201,4.2654965,2566
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2492PG,52.0653149,4.4147151,2492
2017,9,19,2532RG,52.0505539,4.2984440,2532
2017,9,19,2492PG,52.0653149,4.4147151,2492
2017,9,19,2583DG,52.1028851,4.2676113,2583
2017,9,19,\N,52.0698576,4.2911114,\N
2017,9,19,2526EW,52.0655098,4.3038781,2526
2017,9,19,2585JV,52.1011134,4.2875648,2585
2017,9,19,2585JV,52.1011134,4.2875648,2585
2017,9,19,2512VA,52.0737920,4.2998700,2512
2017,9,19,2573HV,52.0691682,4.2837992,2573
2017,9,19,2597AX,52.1024090,4.3162300,2597
2017,9,19,2511CL,52.0785434,4.3142460,2511
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2585BG,52.0890500,4.2997300,2585
2017,9,20,2573TE,52.0624262,4.2827522,2573
2017,9,20,2583KL,52.0870462,4.2543648,2583
2017,9,20,2583BX,52.0941633,4.2679220,2583
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2551HD,52.0613839,4.2340584,2551
2017,9,20,2517SB,52.0846364,4.2759909,2517
2017,9,20,2524TR,52.0508711,4.3117367,2524
2017,9,20,2497VR,52.0320137,4.3619394,2497
2017,9,20,\N,52.0536491,4.3662498,\N
2017,9,20,2521PW,52.0671755,4.3291784,2521
2017,9,20,2512GM,52.0760555,4.3082683,2512
2017,9,20,2553KK,52.0482237,4.2376922,2553
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2592VA,52.0911437,4.3488660,2592
2017,9,20,2597AX,52.1024090,4.3162300,2597
2017,9,20,2531JE,52.0498074,4.3024433,2531
2017,9,20,2574AG,52.0644321,4.2715049,2574
2017,9,20,2583KL,52.0870462,4.2543648,2583
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2553BJ,52.0562456,4.2286580,2553
2017,9,20,2532RG,52.0505539,4.2984440,2532
2017,9,20,2515VA,52.0726363,4.3253682,2515
2017,9,20,2531RB,52.0496410,4.3064600,2531
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2548VA,52.0219105,4.2969254,2548
2017,9,20,2548VA,52.0219105,4.2969254,2548
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2511ZC,52.0762759,4.3206335,2511
2017,9,20,2532RM,52.0483798,4.2946918,2532
2017,9,20,2497DN,52.0402662,4.3669957,2497
2017,9,20,2597AX,52.1024090,4.3162300,2597
2017,9,20,2555BH,52.0864362,4.2995043,2555
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2545CA,52.0538670,4.2692604,2545
2017,9,20,2533TD,52.0511473,4.2982110,2533
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2491ED,52.0653884,4.3660314,2491
2017,9,20,2533CE,52.0563097,4.2750578,2533
2017,9,20,2525AA,52.0691818,4.2996163,2525
2017,9,20,2515XP,52.0804857,4.3219629,2515
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2595AW,52.0819222,4.3448929,2595
2017,9,20,2572NK,52.0612820,4.2960247,2572
2017,9,20,2555XZ,52.0634598,4.2462889,2555
2017,9,20,2515LL,52.0719593,4.3134869,2515
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2596VR,52.0917420,4.3262185,2596
2017,9,20,2525CE,52.0659480,4.3042200,2525
2017,9,20,2542XA,52.0351989,4.2609525,2542
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2571PJ,52.0661096,4.2968602,2571
2017,9,20,2551GM,52.0613155,4.2371810,2551
2017,9,20,2551GM,52.0613155,4.2371810,2551
2017,9,20,2542AA,52.0413400,4.2715900,2542
2017,9,20,2555AB,52.0624954,4.2273359,2555
2017,9,20,2496RP,52.0517544,4.3850921,2496
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2497TA,52.0324288,4.3600645,2497
2017,9,20,2513AG,52.0785593,4.3107223,2513
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2515JT,52.0696430,4.3137905,2515
2017,9,20,2513AG,52.0785593,4.3107223,2513
2017,9,20,2522SH,52.0615126,4.3261769,2522
2017,9,20,2526CH,52.0622361,4.2994197,2526
2017,9,20,2526CH,52.0622361,4.2994197,2526
2017,9,20,2531RV,52.0531801,4.3064139,2531
2017,9,20,2531RV,52.0531801,4.3064139,2531
2017,9,20,2583WB,52.0981911,4.2597031,2583
2017,9,20,2522GJ,52.0582116,4.3269405,2522
2017,9,20,2586JW,52.1149041,4.2831933,2586
2017,9,20,2583WB,52.0981911,4.2597031,2583
2017,9,20,2552SJ,52.0549581,4.2536314,2552
2017,9,20,2585BP,52.0889590,4.2980343,2585
2017,9,20,2554BV,52.0649277,4.2234774,2554
2017,9,20,2542XA,52.0351989,4.2609525,2542
2017,9,20,2513AA,52.0796053,4.3121217,2513
2017,9,20,2581TX,52.0928087,4.2676010,2581
2017,9,20,2518JC,52.0819821,4.2947834,2518
2017,9,20,2496ZN,52.0542076,4.3908747,2496
2017,9,20,2526NZ,52.0680849,4.3035755,2526
2017,9,20,2526CD,52.0703790,4.3186154,2526
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2595SW,52.0795059,4.3369836,2595
2017,9,20,2542AA,52.0413400,4.2715900,2542
2017,9,20,2586JW,52.1149041,4.2831933,2586
2017,9,20,2581TX,52.0928087,4.2676010,2581
2017,9,20,2595SW,52.0795059,4.3369836,2595
2017,9,20,2562JZ,52.0726596,4.2794100,2562
2017,9,20,2597AX,52.1024090,4.3162300,2597
2017,9,20,2562JZ,52.0726596,4.2794100,2562
2017,9,20,2552ZM,52.0562819,4.2529563,2552
2017,9,20,2552ZM,52.0562819,4.2529563,2552
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2553PT,52.0435982,4.2071691,2553
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2596BE,52.0921458,4.3291422,2596
2017,9,20,2526TM,52.0672896,4.3099252,2526
2017,9,20,2512VA,52.0740415,4.2992255,2512
2017,9,20,2586JW,52.1149041,4.2831933,2586
2017,9,20,2566MJ,52.0807468,4.2620525,2566
2017,9,20,2597AX,52.1024090,4.3162300,2597
2017,9,20,2522DS,52.0592782,4.3337612,2522
2017,9,20,2512VA,52.0737920,4.2998700,2512
2017,9,20,2555HA,52.0657722,4.2462402,2555
2017,9,20,2564BE,52.0632327,4.2594288,2564
2017,9,20,2517JR,52.0951060,4.2862823,2517
2017,9,20,2525PD,52.0689816,4.2975580,2525
2017,9,20,2544EB,52.0483093,4.2502133,2544
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2544VX,52.0477760,4.2592511,2544
2017,9,20,2544VX,52.0477760,4.2592511,2544
2017,9,20,2516JP,52.0634982,4.3340926,2516
2017,9,20,2571EL,52.0700049,4.2843057,2571
2017,9,20,2544BB,52.0553034,4.2736024,2544
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2563AA,52.0805435,4.2814032,2563
2017,9,20,2531TK,52.0551651,4.3052724,2531
2017,9,20,2585BG,52.0890500,4.2997300,2585
2017,9,20,2552ZA,52.0560006,4.2545528,2552
2017,9,20,2566MJ,52.0850276,4.2713382,2566
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2555KR,52.0585581,4.2300627,2555
2017,9,20,2512VA,52.0740415,4.2992255,2512
2017,9,20,2522MP,52.0617790,4.3228311,2522
2017,9,20,2532CD,52.0547463,4.3066531,2532
2017,9,20,2597GA,52.1049187,4.3298652,2597
2017,9,20,2566AW,52.0691069,4.2425233,2566
2017,9,20,2597AK,52.1083513,4.3228316,2597
2017,9,20,2514AN,52.0816401,4.3194114,2514
2017,9,20,2515BW,52.0711296,4.3230900,2515
2017,9,20,2515BW,52.0711296,4.3230900,2515
2017,9,20,2512XD,52.0714614,4.3021752,2512
2017,9,20,2566DR,52.0785483,4.2540725,2566
2017,9,20,2597JW,52.1095883,4.3029332,2597
2017,9,20,2511EG,52.0805379,4.3190901,2511
2017,9,20,2524CK,52.0543529,4.3157319,2524
2017,9,20,2592HT,52.0954071,4.3604715,2592
2017,9,20,2553VC,52.0551576,4.2283036,2553
2017,9,20,2544LK,52.0373911,4.2505488,2544
2017,9,20,2544NG,52.0288929,4.2216629,2544
2017,9,20,2512BV,52.0750171,4.3116922,2512
2017,9,20,2596RH,52.0957807,4.3165926,2596
2017,9,20,2583SB,52.0944595,4.2597373,2583
2017,9,20,2541VA,52.0509334,4.2770379,2541
2017,9,20,2597GL,52.1049187,4.3298652,2597
2017,9,20,2552LZ,52.0593926,4.2493665,2552
2017,9,20,2517KZ,52.0984600,4.2825655,2517
2017,9,20,2552LZ,52.0593926,4.2493665,2552
2017,9,20,\N,52.0698576,4.2911114,\N
2017,9,20,2564BZ,52.0671559,4.2467806,2564
2017,9,20,2591EH,52.0943762,4.3639420,2591
2017,9,20,2565EM,52.0735161,4.2670830,2565
2017,9,20,2522SB,52.0630999,4.3248372,2522
2017,9,20,2574PP,52.0640928,4.2736427,2574
2017,9,20,2496WD,52.0444552,4.3651677,2496
2017,9,20,2595AA,52.0817600,4.3233400,2595
2017,9,20,2511BL,52.0779249,4.3141461,2511
2017,9,20,2546AL,52.0577025,4.2756244,2546
2017,9,20,2546AL,52.0577025,4.2756244,2546
2017,9,20,2521VN,52.0592524,4.3138355,2521
2017,9,21,2511XR,52.0778458,4.3222737,2511
2017,9,21,\N,52.0698576,4.2911114,\N
2017,9,21,\N,52.0698576,4.2911114,\N
2017,9,21,2591BE,52.0928753,4.3628791,2591
2017,9,21,2552ZM,52.0562639,4.2529567,2552
2017,9,21,2516XP,52.0612217,4.3348315,2516
2017,9,21,2517JR,52.0900218,4.2853025,2517
2017,9,21,2526KS,52.0694800,4.3088243,2526
